"","code","deck_limit","faction_code","faction_cost","flavor","illustrator","influence_limit","keywords","minimum_deck_size","pack_code","position","quantity","side_code","stripped_text","stripped_title","text","title","type_code","uniqueness","base_link","cost","memory_cost","strength","advancement_cost","agenda_points","trash_cost"
"1778","26051",3,"nbn",1,"Though many countries attempted to regulate digital loot boxes in the early 21st century, GameNET has managed to circumvent any such laws via explicit, transparent percentage rates... and some very determined lobbyists.","Krembler",NA,"Trap",NA,"df",51,3,"corp","Subroutine End the run unless the Runner pays 2 credits. Subroutine Reveal the top 3 cards of the stack. Add 1 of those cards to the grip and gain credits equal to its install or play cost. The Runner shuffles the stack. Trash this ice.","Loot Box","[subroutine]End the run unless the Runner pays 2[credit].
[subroutine]Reveal the top 3 cards of the stack. Add 1 of those cards to the grip and gain credits equal to its install or play cost. The Runner shuffles the stack. Trash this ice.","Loot Box","ice",FALSE,NA,0,NA,3,NA,NA,NA
"1779","26052",3,"nbn",3,"""There's gonna be catering, right?""","Dimik",NA,NA,NA,"df",52,3,"corp","Play only if the Runner made a successful run during their last turn. Choose a card type, then reveal the grip. You may pay X credits to place X advancement tokens on an installed card. X is equal to or less than the number of revealed cards of the chosen type.","Focus Group","Play only if the Runner made a successful run during their last turn.
Choose a card type, then reveal the grip. You may pay X[credit] to place X advancement tokens on an installed card. X is equal to or less than the number of revealed cards of the chosen type.","Focus Group","operation",FALSE,NA,3,NA,NA,NA,NA,NA
"1780","26053",3,"nbn",3,"It is pitch black. You are likely to be eaten by a Troll.","Krembler",NA,"Illicit - Gray Ops",NA,"df",53,3,"corp","Play only if the Runner stole an agenda during their last turn. Choose a Runner card type. Trash all installed non-icebreaker cards of that type. The Runner may prevent any of those cards from being trashed by paying 3 credits each. Take 1 bad publicity.","Game Over","Play only if the Runner stole an agenda during their last turn.
Choose a Runner card type. Trash all installed non-<strong>icebreaker</strong> cards of that type. The Runner may prevent any of those cards from being trashed by paying 3[credit] each. Take 1 bad publicity.","Game Over","operation",FALSE,NA,4,NA,NA,NA,NA,NA
"1781","26054",3,"nbn",1,"Ultra-Mythic chance ↑!↑!↑! Free Vorpal Tommy Gun [epic] and pinstripe suit [cosmetic] with 10x buy-in!","N. Hopkins, Krembler",NA,"Ambush",NA,"df",54,3,"corp","While the Runner is accessing this upgrade in R&D, they must reveal it. When the Runner accesses this upgrade, remove 1 bad publicity unless they take 1 tag.","Increased Drop Rates","While the Runner is accessing this upgrade in R&D, they must reveal it.
When the Runner accesses this upgrade, remove 1 bad publicity unless they take 1 tag.","Increased Drop Rates","upgrade",FALSE,NA,0,NA,NA,NA,NA,2
"1782","26055",3,"weyland-consortium",0,"As the documents show, for eight months they have operated as an entirely independent fiscal entity. We are as appalled at the carelessness as you are, and fully support City Hall's investigation.","Krembler",NA,NA,NA,"df",55,3,"corp","Whenever the Runner steals another agenda, you may forfeit this agenda to gain 5 credits and add the stolen agenda to HQ.","Divested Trust","Whenever the Runner steals another agenda, you may forfeit this agenda to gain 5[credit] and add the stolen agenda to HQ.","Divested Trust","agenda",FALSE,NA,NA,NA,NA,3,1,NA
"1783","26056",3,"weyland-consortium",0,"""Drones are precision instruments. Collateral damage is merely an undisclosed target."" -Chief ""Pinchy"" Wilson","Olie Boldador",NA,"Security",NA,"df",56,3,"corp","As an additional cost to steal this agenda, the Runner must trash an installed program. When you score this agenda, trash an installed program.","SDS Drone Deployment","As an additional cost to steal this agenda, the Runner must trash an installed program.
When you score this agenda, trash an installed program.","SDS Drone Deployment","agenda",FALSE,NA,NA,NA,NA,5,3,NA
"1784","26057",3,"weyland-consortium",1,"""There's something about the human touch that androids will never replace."" -Mila Braun","Olie Boldador",NA,NA,NA,"df",57,3,"corp","click, click, click: Gain 6 credits. You may remove 1 bad publicity.","Roughneck Repair Squad","[click], [click], [click]<strong>:</strong> Gain 6[credit]. You may remove 1 bad publicity.","Roughneck Repair Squad","asset",FALSE,NA,0,NA,NA,NA,NA,3
"1785","26058",3,"weyland-consortium",2,"A choice occurs. The waveform collapses.","Krembler",NA,"Code Gate",NA,"df",58,3,"corp","While this ice is protecting HQ, the Runner cannot break more than 1 of its printed subroutines during each encounter. Subroutine The Runner loses 2 credits. Subroutine End the run.","Afshar","While this ice is protecting HQ, the Runner cannot break more than 1 of its printed subroutines during each encounter.
[subroutine]The Runner loses 2[credit].
[subroutine]End the run.","Afshar","ice",FALSE,NA,3,NA,1,NA,NA,NA
"1786","26059",3,"weyland-consortium",2,"Effective, Cheap, Durable. Pick two.","Krembler",NA,"Barrier",NA,"df",59,3,"corp","When the Runner encounters this ice, place 1 virus counter on it. This ice has -1 strength for each hosted virus counter. Subroutine End the run.","Sandstone","When the Runner encounters this ice, place 1 virus counter on it.
This ice has -1 strength for each hosted virus counter.
[subroutine]End the run.","Sandstone","ice",FALSE,NA,3,NA,6,NA,NA,NA
"1787","26060",3,"weyland-consortium",3,NA,"Iain Fairclough",NA,"Sentry - Illicit - Destroyer - Tracer",NA,"df",60,3,"corp","When you rez this ice, take 1 bad publicity. Subroutine Trash 1 installed Runner card. Subroutine Trace[6]. If successful, the Runner cannot steal or trash Corp cards for the remainder of the run.","Trebuchet","When you rez this ice, take 1 bad publicity.
[subroutine] Trash 1 installed Runner card.
[subroutine] Trace[6]. If successful, the Runner cannot steal or trash Corp cards for the remainder of the run.","Trebuchet","ice",FALSE,NA,7,NA,6,NA,NA,NA
"1788","26061",3,"weyland-consortium",3,"Secure Servers. Contain Infections. Protect Data.
-The SecTech Mantra","Krembler",NA,"Double",NA,"df",61,3,"corp","As an additional cost to play this operation, spend click. Search R&D for a piece of ice and reveal it. (Shuffle R&D after searching it.) Install that ice protecting a central server, paying 3 credits less.","Secure and Protect","As an additional cost to play this operation, spend [click].
Search R&D for a piece of ice and reveal it. <em>(Shuffle R&D after searching it.)</em> Install that ice protecting a central server, paying 3[credit] less.","Secure and Protect","operation",FALSE,NA,1,NA,NA,NA,NA,NA
"1789","26062",3,"weyland-consortium",3,NA,"Krembler",NA,NA,NA,"df",62,3,"corp","When you rez this upgrade, you may pay up to 4 credits to place that many power counters on it. As an additional cost to run this server, the Runner must pay 2 credits for each hosted power counter. Whenever the Runner makes a successful run on a central server, remove 1 hosted power counter.","Reduced Service","When you rez this upgrade, you may pay up to 4[credit] to place that many power counters on it.
As an additional cost to run this server, the Runner must pay 2[credit] for each hosted power counter.
Whenever the Runner makes a successful run on a central server, remove 1 hosted power counter.","Reduced Service","upgrade",TRUE,NA,0,NA,NA,NA,NA,2
"1790","26063",3,"neutral-corp",1,"The Fracture was no different from any other crisis. As always, Management's first instinct was to find someone to blame. Getting food up to Midway or He3 down to power Earthside hospitals are trivialities compared to the important work of salving Executive ego and keeping one's job.","Iain Fairclough",NA,"Research",NA,"df",63,3,"corp","You cannot score this agenda if you installed it this turn.","Vulnerability Audit","You cannot score this agenda if you installed it this turn.","Vulnerability Audit","agenda",FALSE,NA,NA,NA,NA,4,3,NA
"1791","26064",3,"neutral-corp",0,"""By matching funds on your donations, the Space Elevator Authority has already planted over eight million trees on the Pacific coast. Together we can restore New Angeles to its former glory.""
-Elizabeth Mills","Elizaveta Sokolova",NA,"Advertisement",NA,"df",64,3,"corp","When your turn begins, you may draw 1 card.","CSR Campaign","When your turn begins, you may draw 1 card.","CSR Campaign","asset",FALSE,NA,2,NA,NA,NA,NA,2
"1792","26065",3,"neutral-corp",0,NA,"N. Hopkins",NA,"Mythic",NA,"df",65,3,"corp","During runs on this server, you can rez this ice any time you could rez non-ice cards. Each piece of ice protecting this server has +1 strength. Subroutine The Runner loses 1 credit.","Rime","During runs on this server, you can rez this ice any time you could rez non-ice cards.
Each piece of ice protecting this server has +1 strength.
[subroutine] The Runner loses 1[credit].","Rime","ice",FALSE,NA,0,NA,0,NA,NA,NA
"1793","26066",1,"anarch",0,"Please, let me have this dream.
I'm going to be my own kind of hero.","Luminita Pham",15,"Natural",45,"ur",66,3,"runner","When your turn ends, if you accessed at least 1 card this turn, gain 2 credits and flip this identity. Flip side: When your turn begins, draw 1 card and lose 1 credit. When your turn ends, if you did not access at least 1 card this turn, flip this identity.","Hoshiko Shiro: Untold Protagonist","When your turn ends, if you accessed at least 1 card this turn, gain 2[credit] and flip this identity.
Flip side:
When your turn begins, draw 1 card and lose 1[credit].
When your turn ends, if you did not access at least 1 card this turn, flip this identity.","Hoshiko Shiro: Untold Protagonist","identity",FALSE,0,NA,NA,NA,NA,NA,NA
"1794","26067",3,"anarch",3,"Let's start a <strong>RIOT</strong>.","Patrick Burk",NA,NA,NA,"ur",67,3,"runner","As an additional cost to play this event, trash 3 cards from your grip. Draw 3 cards and gain 3 credits.","Moshing","As an additional cost to play this event, trash 3 cards from your grip.
Draw 3 cards and gain 3[credit].","Moshing","event",FALSE,NA,0,NA,NA,NA,NA,NA
"1795","26068",3,"anarch",2,"A simple little box, brimming with temptation.","Elizaveta Sokolova",NA,"Chip",NA,"ur",68,3,"runner","Whenever you encounter a piece of ice, you may remove this hardware from the game. If you do, that ice gets -6 strength for the remainder of the run.","Devil Charm","Whenever you encounter a piece of ice, you may remove this hardware from the game. If you do, that ice gets -6 strength for the remainder of the run.","Devil Charm","hardware",TRUE,NA,1,NA,NA,NA,NA,NA
"1796","26069",3,"anarch",2,"Win a new friend today!","Elizaveta Sokolova",NA,"Chip",NA,"ur",69,3,"runner","trash: Set aside the top 6 cards of your stack. You may install 1 program or virtual resource from among the set aside cards, paying 2 credits less. Shuffle 3 of the remaining cards into your stack, then remove the rest from the game.","Gachapon","[trash]<strong>:</strong> Set aside the top 6 cards of your stack. You may install 1 program or <strong>virtual</strong> resource from among the set aside cards, paying 2[credit] less. Shuffle 3 of the remaining cards into your stack, then remove the rest from the game.","Gachapon","hardware",FALSE,NA,0,NA,NA,NA,NA,NA
"1797","26070",3,"anarch",3,"""...and friends hold you close. I vow never to let go of my princess.""","Olie Boldador",NA,"Console - Companion",NA,"ur",70,3,"runner","+2 mu The first time each turn you spend credits from or install a companion, gain 1 credit. Limit 1 console per player.","Keiko","+2[mu]
The first time each turn you spend credits from or install a <strong>companion</strong>, gain 1[credit].
Limit 1 <strong>console</strong> per player.","Keiko","hardware",TRUE,NA,3,NA,NA,NA,NA,NA
"1798","26071",3,"anarch",2,"Dance, and forget about time!","Krembler",NA,"Icebreaker - Killer",NA,"ur",71,3,"runner","Interface -> 2 credits: Break any number of sentry subroutines. Interface -> 0 credits: Break 1 sentry subroutine. Use this ability only if you have 3 or more installed virtual resources. 3 credits: +3 strength.","Odore","Interface → <strong>2[credit]:</strong> Break any number of <strong>sentry</strong> subroutines.
Interface → <strong>0[credit]:</strong> Break 1 <strong>sentry</strong> subroutine. Use this ability only if you have 3 or more installed <strong>virtual</strong> resources.
<strong>3[credit]:</strong> +3 strength.","Odore","program",FALSE,NA,4,1,0,NA,NA,NA
"1799","26072",3,"anarch",2,"Friends lift your spirits.","Izzy Pruett",NA,"Companion - Virtual",NA,"ur",72,3,"runner","When your turn begins or you steal an agenda, place 1 credit on this resource. Spend hosted credits to play events. When your turn ends, if there are 3 or more hosted credits, you must trash 1 card from your grip at random or trash this resource.","Mystic Maemi","When your turn begins or you steal an agenda, place 1[credit] on this resource.
Spend hosted credits to play events.
When your turn ends, if there are 3 or more hosted credits, you must trash 1 card from your grip at random or trash this resource.","Mystic Maemi","resource",TRUE,NA,1,NA,NA,NA,NA,NA
"1800","26073",3,"anarch",3,"Friends guard your passions.","Izzy Pruett",NA,"Companion - Virtual",NA,"ur",73,3,"runner","When your turn begins or you steal an agenda, place 1 credit on this resource. Spend hosted credits to install non-connection cards. When your turn ends, if there are 3 or more hosted credits, you must trash 1 of your installed cards.","Paladin Poemu","When your turn begins or you steal an agenda, place 1[credit] on this resource.
Spend hosted credits to install non-<strong>connection</strong> cards.
When your turn ends, if there are 3 or more hosted credits, you must trash 1 of your installed cards.","Paladin Poemu","resource",TRUE,NA,1,NA,NA,NA,NA,NA
